drug_id,drug_name,approval_authority
46,Drug_98,EMA
95,Drug_454,FDA
403,Drug_319,FDA
64,Drug_456,FDA
92,Drug_247,EMA
113,Drug_62,EMA
172,Drug_2,FDA
125,Drug_93,FDA
374,Drug_475,EMA
208,Drug_48,EMA
314,Drug_12,EMA
145,Drug_482,EMA
298,Drug_183,EMA
87,Drug_370,EMA
128,Drug_64,EMA
105,Drug_316,EMA
192,Drug_52,EMA
342,Drug_325,EMA
282,Drug_181,FDA
108,Drug_146,FDA
29,Drug_191,FDA
334,Drug_13,EMA
299,Drug_175,FDA
320,Drug_152,EMA
212,Drug_225,EMA
365,Drug_306,EMA
14,Drug_436,FDA
165,Drug_119,FDA
132,Drug_219,FDA
499,Drug_265,FDA
68,Drug_202,FDA
165,Drug_278,EMA
268,Drug_90,EMA
178,Drug_119,EMA
425,Drug_83,EMA
72,Drug_59,EMA
440,Drug_440,EMA
356,Drug_318,EMA
456,Drug_330,FDA
457,Drug_274,EMA
136,Drug_195,FDA
382,Drug_154,FDA
238,Drug_339,EMA
454,Drug_444,EMA
178,Drug_415,FDA
468,Drug_258,FDA
314,Drug_430,FDA
231,Drug_473,FDA
202,Drug_298,EMA
13,Drug_352,FDA
238,Drug_40,FDA
142,Drug_218,EMA
153,Drug_413,FDA
239,Drug_214,EMA
399,Drug_292,EMA
138,Drug_248,EMA
275,Drug_333,EMA
418,Drug_493,EMA
351,Drug_360,FDA
137,Drug_186,FDA
209,Drug_62,FDA
441,Drug_169,FDA
404,Drug_328,EMA
32,Drug_260,FDA
350,Drug_209,FDA
292,Drug_197,FDA
404,Drug_351,EMA
310,Drug_331,EMA
15,Drug_26,FDA
201,Drug_48,EMA
419,Drug_18,FDA
138,Drug_239,FDA
488,Drug_247,EMA
284,Drug_297,EMA
294,Drug_441,EMA
25,Drug_456,EMA
15,Drug_166,EMA
72,Drug_317,EMA
339,Drug_408,EMA
39,Drug_365,EMA
29,Drug_175,FDA
199,Drug_48,EMA
179,Drug_385,EMA
474,Drug_257,EMA
458,Drug_460,FDA
56,Drug_421,FDA
197,Drug_277,EMA
257,Drug_51,FDA
421,Drug_138,EMA
450,Drug_327,EMA
24,Drug_15,FDA
246,Drug_284,EMA
17,Drug_307,EMA
266,Drug_480,FDA
40,Drug_135,EMA
345,Drug_70,EMA
197,Drug_75,FDA
443,Drug_67,EMA
335,Drug_373,EMA
120,Drug_281,EMA
32,Drug_177,EMA
104,Drug_268,FDA
431,Drug_411,EMA
29,Drug_97,EMA
131,Drug_252,EMA
234,Drug_179,FDA
360,Drug_58,FDA
231,Drug_267,EMA
407,Drug_328,EMA
195,Drug_199,FDA
74,Drug_402,FDA
426,Drug_363,FDA
391,Drug_480,FDA
37,Drug_46,EMA
144,Drug_21,FDA
211,Drug_23,EMA
227,Drug_470,EMA
297,Drug_126,FDA
105,Drug_48,FDA
189,Drug_101,EMA
133,Drug_453,FDA
356,Drug_100,EMA
231,Drug_466,EMA
9,Drug_395,EMA
359,Drug_420,FDA
303,Drug_193,EMA
235,Drug_362,FDA
450,Drug_237,EMA
500,Drug_340,EMA
300,Drug_41,EMA
447,Drug_476,FDA
491,Drug_70,EMA
220,Drug_363,FDA
54,Drug_205,EMA
27,Drug_30,EMA
309,Drug_198,EMA
344,Drug_458,EMA
286,Drug_489,FDA
105,Drug_37,EMA
450,Drug_327,EMA
300,Drug_267,EMA
196,Drug_50,FDA
477,Drug_368,FDA
402,Drug_110,EMA
55,Drug_125,FDA
225,Drug_400,FDA
147,Drug_191,EMA
214,Drug_457,EMA
476,Drug_229,FDA
480,Drug_483,EMA
294,Drug_235,FDA
357,Drug_436,FDA
41,Drug_316,FDA
172,Drug_100,FDA
20,Drug_196,FDA
370,Drug_397,FDA
193,Drug_329,EMA
210,Drug_74,FDA
260,Drug_17,EMA
327,Drug_367,FDA
385,Drug_9,EMA
443,Drug_392,FDA
96,Drug_179,FDA
106,Drug_496,FDA
424,Drug_54,EMA
150,Drug_359,FDA
63,Drug_136,EMA
1,Drug_7,EMA
430,Drug_92,FDA
324,Drug_91,EMA
430,Drug_312,EMA
102,Drug_115,FDA
286,Drug_43,FDA
438,Drug_298,FDA
95,Drug_173,EMA
411,Drug_337,EMA
212,Drug_277,FDA
101,Drug_471,EMA
243,Drug_35,FDA
23,Drug_489,EMA
10,Drug_191,FDA
247,Drug_411,FDA
329,Drug_184,FDA
482,Drug_11,FDA
349,Drug_173,EMA
60,Drug_442,EMA
63,Drug_307,FDA
202,Drug_301,FDA
66,Drug_280,EMA
219,Drug_433,FDA
423,Drug_477,FDA
229,Drug_214,EMA
425,Drug_180,FDA
491,Drug_101,EMA
457,Drug_411,EMA
309,Drug_7,FDA
312,Drug_83,FDA
449,Drug_202,EMA
420,Drug_181,FDA
294,Drug_263,EMA
159,Drug_377,EMA
286,Drug_22,FDA
309,Drug_224,EMA
148,Drug_9,FDA
27,Drug_59,EMA
358,Drug_401,EMA
270,Drug_189,FDA
101,Drug_68,FDA
60,Drug_45,EMA
4,Drug_139,FDA
493,Drug_384,EMA
195,Drug_268,EMA
347,Drug_330,EMA
392,Drug_456,FDA
150,Drug_151,EMA
294,Drug_50,EMA
206,Drug_154,FDA
450,Drug_130,FDA
21,Drug_346,EMA
383,Drug_130,FDA
408,Drug_303,EMA
16,Drug_431,FDA
495,Drug_328,EMA
144,Drug_277,FDA
63,Drug_127,FDA
474,Drug_141,EMA
322,Drug_99,EMA
148,Drug_298,FDA
93,Drug_395,FDA
174,Drug_49,FDA
485,Drug_119,EMA
24,Drug_86,FDA
232,Drug_386,EMA
232,Drug_98,FDA
116,Drug_458,FDA
455,Drug_113,EMA
170,Drug_331,EMA
216,Drug_272,EMA
174,Drug_120,EMA
167,Drug_488,FDA
333,Drug_246,FDA
11,Drug_145,EMA
218,Drug_193,EMA
338,Drug_340,FDA
28,Drug_69,FDA
99,Drug_443,FDA
132,Drug_188,FDA
111,Drug_494,FDA
437,Drug_114,FDA
266,Drug_341,EMA
370,Drug_337,FDA
123,Drug_294,EMA
214,Drug_149,FDA
390,Drug_462,FDA
465,Drug_131,EMA
138,Drug_223,EMA
384,Drug_443,FDA
160,Drug_458,EMA
67,Drug_421,EMA
255,Drug_5,FDA
68,Drug_12,EMA
317,Drug_398,EMA
359,Drug_491,FDA
147,Drug_381,EMA
161,Drug_250,FDA
284,Drug_374,FDA
232,Drug_141,EMA
87,Drug_355,EMA
417,Drug_208,FDA
489,Drug_31,EMA
79,Drug_353,EMA
3,Drug_232,FDA
406,Drug_240,FDA
274,Drug_295,EMA
489,Drug_424,FDA
370,Drug_58,FDA
163,Drug_223,EMA
408,Drug_48,FDA
174,Drug_326,FDA
155,Drug_282,EMA
238,Drug_7,FDA
135,Drug_90,EMA
237,Drug_50,FDA
201,Drug_246,FDA
251,Drug_3,EMA
336,Drug_339,EMA
289,Drug_336,FDA
258,Drug_361,EMA
60,Drug_138,EMA
327,Drug_116,FDA
57,Drug_398,FDA
121,Drug_223,EMA
149,Drug_481,FDA
408,Drug_335,FDA
433,Drug_244,EMA
303,Drug_404,EMA
487,Drug_224,EMA
36,Drug_149,EMA
186,Drug_337,FDA
457,Drug_139,EMA
423,Drug_186,EMA
485,Drug_171,FDA
196,Drug_216,FDA
370,Drug_125,FDA
300,Drug_203,EMA
213,Drug_69,EMA
498,Drug_326,FDA
298,Drug_428,EMA
230,Drug_343,EMA
493,Drug_400,FDA
35,Drug_442,EMA
85,Drug_357,FDA
171,Drug_186,FDA
485,Drug_396,EMA
110,Drug_154,EMA
267,Drug_204,FDA
318,Drug_317,EMA
273,Drug_244,EMA
400,Drug_340,EMA
169,Drug_3,FDA
156,Drug_158,EMA
27,Drug_226,EMA
86,Drug_169,EMA
58,Drug_499,FDA
331,Drug_354,FDA
53,Drug_308,FDA
222,Drug_391,FDA
111,Drug_79,EMA
212,Drug_40,FDA
170,Drug_169,FDA
187,Drug_203,FDA
344,Drug_495,FDA
64,Drug_136,FDA
466,Drug_397,EMA
271,Drug_234,EMA
469,Drug_378,EMA
146,Drug_184,EMA
329,Drug_300,FDA
405,Drug_4,FDA
179,Drug_405,FDA
63,Drug_382,EMA
324,Drug_312,EMA
228,Drug_154,EMA
66,Drug_117,FDA
482,Drug_243,EMA
198,Drug_207,EMA
220,Drug_468,FDA
54,Drug_417,FDA
375,Drug_378,EMA
271,Drug_43,EMA
219,Drug_447,FDA
79,Drug_251,FDA
256,Drug_75,FDA
484,Drug_351,FDA
253,Drug_293,FDA
49,Drug_233,FDA
390,Drug_78,FDA
156,Drug_135,EMA
349,Drug_423,FDA
191,Drug_112,FDA
154,Drug_148,FDA
56,Drug_165,FDA
301,Drug_233,EMA
252,Drug_426,EMA
499,Drug_399,EMA
390,Drug_74,EMA
26,Drug_207,FDA
450,Drug_261,FDA
402,Drug_159,EMA
456,Drug_110,FDA
232,Drug_167,FDA
304,Drug_440,EMA
420,Drug_374,FDA
148,Drug_214,FDA
385,Drug_192,EMA
489,Drug_368,EMA
106,Drug_499,EMA
326,Drug_417,FDA
257,Drug_378,FDA
52,Drug_55,FDA
123,Drug_334,FDA
261,Drug_160,EMA
285,Drug_336,EMA
394,Drug_332,FDA
12,Drug_481,EMA
256,Drug_285,EMA
63,Drug_245,FDA
469,Drug_169,EMA
390,Drug_177,FDA
99,Drug_375,FDA
317,Drug_167,EMA
292,Drug_255,FDA
247,Drug_112,FDA
143,Drug_155,FDA
274,Drug_445,EMA
294,Drug_64,FDA
104,Drug_325,EMA
430,Drug_83,FDA
201,Drug_368,FDA
455,Drug_127,FDA
253,Drug_370,EMA
35,Drug_371,FDA
10,Drug_363,FDA
91,Drug_433,EMA
319,Drug_313,FDA
324,Drug_67,EMA
420,Drug_3,EMA
430,Drug_321,FDA
189,Drug_8,FDA
284,Drug_298,FDA
406,Drug_185,EMA
387,Drug_457,FDA
425,Drug_372,FDA
293,Drug_190,FDA
456,Drug_290,EMA
278,Drug_424,FDA
470,Drug_258,FDA
399,Drug_384,EMA
223,Drug_170,EMA
109,Drug_270,EMA
15,Drug_295,EMA
481,Drug_3,FDA
216,Drug_473,FDA
40,Drug_143,EMA
94,Drug_317,EMA
359,Drug_401,FDA
357,Drug_466,FDA
316,Drug_17,EMA
182,Drug_333,EMA
214,Drug_254,EMA
431,Drug_269,EMA
65,Drug_85,FDA
25,Drug_390,FDA
142,Drug_174,FDA
325,Drug_51,EMA
464,Drug_36,EMA
350,Drug_382,EMA
206,Drug_464,FDA
500,Drug_386,FDA
49,Drug_162,EMA
407,Drug_82,FDA
470,Drug_378,FDA
411,Drug_388,EMA
285,Drug_212,FDA
409,Drug_444,EMA
281,Drug_356,FDA
379,Drug_476,FDA
122,Drug_17,FDA
356,Drug_344,FDA
114,Drug_471,EMA
106,Drug_139,EMA
416,Drug_380,EMA
98,Drug_281,FDA
486,Drug_6,EMA
194,Drug_211,FDA
239,Drug_140,FDA
160,Drug_167,FDA
303,Drug_445,EMA
340,Drug_275,FDA
70,Drug_7,FDA
129,Drug_26,EMA
33,Drug_14,EMA
223,Drug_411,FDA
440,Drug_324,EMA
371,Drug_36,FDA
35,Drug_55,FDA
461,Drug_15,FDA
139,Drug_108,FDA
71,Drug_115,EMA
393,Drug_456,FDA
225,Drug_64,FDA
310,Drug_430,EMA
302,Drug_211,FDA
75,Drug_251,FDA
323,Drug_351,EMA
26,Drug_332,EMA
458,Drug_39,EMA
358,Drug_343,FDA
392,Drug_186,FDA
480,Drug_97,EMA
124,Drug_44,EMA
433,Drug_38,EMA
497,Drug_247,EMA
411,Drug_105,FDA
301,Drug_438,FDA
383,Drug_397,EMA
196,Drug_51,EMA
450,Drug_257,EMA
19,Drug_146,FDA
319,Drug_142,EMA
308,Drug_342,FDA
426,Drug_306,FDA
210,Drug_455,FDA
285,Drug_185,EMA
24,Drug_315,EMA
442,Drug_397,FDA
470,Drug_342,EMA
178,Drug_83,FDA
63,Drug_87,FDA
7,Drug_149,EMA
180,Drug_433,EMA
418,Drug_382,EMA
295,Drug_296,FDA
175,Drug_104,FDA
314,Drug_75,FDA
314,Drug_303,FDA
224,Drug_118,EMA
493,Drug_484,FDA
98,Drug_216,EMA
444,Drug_337,EMA
82,Drug_17,EMA
409,Drug_475,EMA
246,Drug_438,FDA
330,Drug_72,EMA
200,Drug_276,FDA
163,Drug_358,EMA
382,Drug_445,FDA
403,Drug_203,FDA
230,Drug_101,EMA
27,Drug_47,FDA
89,Drug_423,FDA
40,Drug_311,FDA
233,Drug_312,EMA
4,Drug_263,FDA
28,Drug_183,EMA
385,Drug_74,FDA
373,Drug_167,FDA
12,Drug_334,FDA
498,Drug_496,FDA
87,Drug_268,EMA
259,Drug_253,EMA
74,Drug_380,EMA
256,Drug_217,FDA
268,Drug_424,EMA
245,Drug_268,FDA
279,Drug_27,FDA
390,Drug_319,EMA
304,Drug_66,EMA
405,Drug_417,FDA
479,Drug_43,FDA
415,Drug_335,FDA
157,Drug_235,EMA
60,Drug_415,FDA
423,Drug_27,EMA
237,Drug_355,EMA
454,Drug_403,EMA
150,Drug_444,FDA
410,Drug_484,EMA
198,Drug_374,EMA
91,Drug_113,FDA
496,Drug_247,FDA
184,Drug_301,EMA
438,Drug_397,EMA
270,Drug_449,EMA
461,Drug_484,FDA
307,Drug_214,EMA
191,Drug_402,FDA
251,Drug_169,FDA
145,Drug_126,FDA
353,Drug_74,EMA
139,Drug_262,EMA
242,Drug_431,EMA
281,Drug_166,EMA
305,Drug_264,FDA
474,Drug_329,FDA
491,Drug_390,EMA
147,Drug_311,EMA
206,Drug_284,EMA
188,Drug_271,FDA
404,Drug_129,FDA
5,Drug_56,EMA
78,Drug_89,EMA
183,Drug_382,FDA
61,Drug_494,FDA
405,Drug_182,EMA
386,Drug_346,FDA
9,Drug_352,EMA
356,Drug_10,FDA
188,Drug_367,EMA
11,Drug_208,EMA
448,Drug_382,FDA
56,Drug_452,EMA
300,Drug_259,EMA
297,Drug_22,EMA
206,Drug_355,EMA
293,Drug_315,EMA
172,Drug_112,EMA
4,Drug_319,FDA
16,Drug_120,EMA
409,Drug_411,EMA
141,Drug_11,EMA
205,Drug_149,EMA
170,Drug_274,EMA
291,Drug_405,FDA
400,Drug_398,FDA
1,Drug_26,EMA
418,Drug_283,FDA
378,Drug_410,EMA
12,Drug_312,FDA
34,Drug_186,EMA
242,Drug_203,EMA
271,Drug_414,EMA
350,Drug_418,FDA
347,Drug_151,FDA
250,Drug_292,EMA
36,Drug_223,FDA
395,Drug_483,FDA
436,Drug_437,EMA
303,Drug_142,FDA
218,Drug_185,EMA
206,Drug_10,EMA
369,Drug_414,FDA
277,Drug_432,FDA
429,Drug_73,FDA
128,Drug_97,FDA
129,Drug_282,EMA
21,Drug_113,EMA
38,Drug_352,FDA
25,Drug_484,FDA
122,Drug_365,EMA
280,Drug_377,EMA
94,Drug_490,EMA
146,Drug_313,EMA
167,Drug_487,EMA
9,Drug_486,EMA
190,Drug_244,EMA
201,Drug_408,EMA
427,Drug_44,FDA
290,Drug_129,FDA
256,Drug_411,EMA
381,Drug_185,FDA
488,Drug_106,FDA
343,Drug_320,EMA
460,Drug_151,FDA
48,Drug_196,EMA
203,Drug_108,EMA
115,Drug_251,FDA
128,Drug_489,EMA
56,Drug_112,FDA
259,Drug_21,EMA
347,Drug_19,EMA
1,Drug_83,FDA
303,Drug_136,FDA
440,Drug_40,FDA
312,Drug_13,FDA
113,Drug_320,EMA
168,Drug_339,EMA
418,Drug_492,EMA
463,Drug_363,EMA
301,Drug_68,EMA
162,Drug_130,FDA
277,Drug_377,EMA
324,Drug_342,EMA
315,Drug_300,FDA
371,Drug_2,EMA
226,Drug_480,FDA
145,Drug_420,EMA
120,Drug_83,EMA
28,Drug_318,FDA
393,Drug_14,EMA
258,Drug_231,EMA
298,Drug_180,EMA
354,Drug_408,FDA
386,Drug_457,FDA
313,Drug_98,FDA
308,Drug_476,EMA
454,Drug_398,FDA
411,Drug_299,EMA
35,Drug_334,EMA
227,Drug_105,FDA
42,Drug_403,EMA
362,Drug_351,FDA
361,Drug_72,EMA
273,Drug_32,EMA
320,Drug_101,EMA
80,Drug_152,EMA
213,Drug_68,FDA
302,Drug_326,FDA
125,Drug_240,EMA
296,Drug_371,FDA
142,Drug_96,EMA
353,Drug_84,FDA
250,Drug_83,FDA
492,Drug_69,FDA
190,Drug_409,FDA
395,Drug_414,FDA
409,Drug_26,FDA
495,Drug_263,FDA
211,Drug_251,EMA
25,Drug_225,EMA
135,Drug_131,EMA
113,Drug_45,EMA
21,Drug_215,FDA
429,Drug_196,EMA
343,Drug_33,FDA
420,Drug_21,EMA
92,Drug_276,EMA
365,Drug_453,EMA
487,Drug_456,EMA
5,Drug_232,EMA
454,Drug_266,EMA
6,Drug_496,FDA
411,Drug_173,FDA
12,Drug_345,FDA
78,Drug_30,FDA
117,Drug_130,FDA
485,Drug_403,FDA
378,Drug_232,EMA
294,Drug_488,FDA
136,Drug_265,FDA
57,Drug_210,EMA
211,Drug_382,FDA
320,Drug_457,EMA
389,Drug_149,FDA
139,Drug_89,FDA
92,Drug_233,FDA
248,Drug_447,FDA
365,Drug_105,FDA
31,Drug_153,EMA
184,Drug_340,EMA
304,Drug_128,FDA
183,Drug_376,FDA
289,Drug_447,EMA
159,Drug_245,EMA
332,Drug_206,FDA
318,Drug_193,FDA
499,Drug_7,FDA
169,Drug_170,FDA
372,Drug_299,FDA
352,Drug_16,EMA
65,Drug_331,EMA
491,Drug_101,EMA
363,Drug_26,EMA
486,Drug_205,FDA
142,Drug_225,EMA
3,Drug_155,FDA
328,Drug_448,FDA
131,Drug_107,FDA
108,Drug_374,FDA
237,Drug_254,FDA
326,Drug_149,EMA
267,Drug_54,EMA
148,Drug_470,EMA
27,Drug_175,EMA
230,Drug_15,EMA
339,Drug_199,EMA
474,Drug_231,FDA
272,Drug_3,EMA
124,Drug_136,FDA
36,Drug_224,EMA
454,Drug_8,FDA
210,Drug_229,FDA
389,Drug_425,EMA
242,Drug_356,EMA
197,Drug_390,EMA
438,Drug_410,FDA
71,Drug_268,EMA
209,Drug_87,FDA
418,Drug_106,EMA
219,Drug_413,FDA
385,Drug_447,EMA
470,Drug_334,FDA
333,Drug_275,FDA
259,Drug_128,FDA
294,Drug_488,EMA
339,Drug_168,FDA
74,Drug_152,FDA
46,Drug_497,FDA
33,Drug_436,FDA
333,Drug_324,EMA
344,Drug_453,FDA
45,Drug_192,EMA
37,Drug_283,FDA
302,Drug_122,FDA
500,Drug_471,FDA
467,Drug_151,FDA
253,Drug_332,FDA
250,Drug_270,EMA
454,Drug_340,EMA
476,Drug_273,FDA
448,Drug_422,FDA
182,Drug_359,FDA
346,Drug_465,EMA
471,Drug_297,FDA
59,Drug_100,FDA
305,Drug_277,EMA
71,Drug_93,EMA
352,Drug_435,FDA
167,Drug_446,EMA
25,Drug_319,EMA
241,Drug_106,EMA
122,Drug_33,EMA
390,Drug_211,EMA
57,Drug_293,FDA
111,Drug_481,FDA
37,Drug_101,FDA
489,Drug_263,EMA
376,Drug_153,FDA
123,Drug_455,FDA
97,Drug_363,EMA
466,Drug_183,EMA
199,Drug_354,FDA
386,Drug_348,FDA
27,Drug_432,EMA
436,Drug_438,FDA
128,Drug_1,FDA
457,Drug_178,EMA
151,Drug_434,FDA
111,Drug_219,EMA
31,Drug_287,EMA
352,Drug_127,FDA
232,Drug_498,EMA
211,Drug_306,FDA
77,Drug_304,FDA
398,Drug_413,EMA
490,Drug_132,FDA
127,Drug_451,FDA
149,Drug_138,EMA
95,Drug_182,EMA
456,Drug_17,FDA
421,Drug_28,EMA
90,Drug_84,EMA
327,Drug_32,EMA
93,Drug_364,EMA
140,Drug_280,FDA
422,Drug_162,EMA
401,Drug_257,EMA
94,Drug_174,FDA
385,Drug_348,FDA
409,Drug_171,EMA
255,Drug_468,FDA
499,Drug_434,FDA
11,Drug_368,EMA
492,Drug_246,FDA
460,Drug_452,EMA
299,Drug_415,FDA
138,Drug_50,FDA
95,Drug_232,EMA
289,Drug_107,EMA
294,Drug_315,FDA
442,Drug_143,FDA
220,Drug_327,FDA
143,Drug_321,EMA
8,Drug_273,EMA
169,Drug_122,EMA
151,Drug_342,FDA
170,Drug_328,EMA
430,Drug_255,FDA
323,Drug_120,FDA
28,Drug_15,EMA
249,Drug_412,FDA
430,Drug_485,FDA
321,Drug_310,FDA
463,Drug_277,EMA
205,Drug_443,FDA
479,Drug_26,FDA
81,Drug_100,FDA
297,Drug_245,FDA
241,Drug_74,EMA
374,Drug_259,EMA
300,Drug_457,EMA
432,Drug_334,EMA
498,Drug_307,FDA
108,Drug_103,EMA
368,Drug_93,EMA
492,Drug_500,FDA
451,Drug_210,FDA
238,Drug_126,FDA
188,Drug_68,EMA
53,Drug_56,EMA
458,Drug_345,EMA
79,Drug_424,EMA
107,Drug_272,FDA
311,Drug_467,EMA
121,Drug_472,EMA
477,Drug_414,EMA
267,Drug_112,EMA
421,Drug_141,EMA
258,Drug_367,FDA
262,Drug_7,EMA
388,Drug_170,FDA
211,Drug_380,EMA
229,Drug_271,FDA
420,Drug_441,FDA
424,Drug_422,FDA
255,Drug_497,FDA
452,Drug_58,EMA
331,Drug_448,EMA
430,Drug_462,FDA
299,Drug_460,FDA
323,Drug_405,FDA
407,Drug_434,FDA
144,Drug_247,EMA
88,Drug_7,EMA
432,Drug_206,EMA
40,Drug_499,FDA
116,Drug_153,FDA
4,Drug_487,EMA
129,Drug_280,EMA
4,Drug_339,FDA
135,Drug_232,EMA
129,Drug_413,EMA
154,Drug_365,FDA
234,Drug_338,FDA
147,Drug_200,EMA
216,Drug_45,EMA
263,Drug_309,EMA
262,Drug_496,EMA
77,Drug_14,FDA
35,Drug_443,FDA
303,Drug_411,EMA
48,Drug_387,FDA
245,Drug_184,FDA
474,Drug_496,FDA
374,Drug_172,EMA
168,Drug_261,EMA
136,Drug_344,FDA
198,Drug_113,EMA
78,Drug_432,EMA
339,Drug_43,FDA
370,Drug_15,FDA
463,Drug_283,FDA
22,Drug_59,FDA
366,Drug_480,FDA
36,Drug_43,FDA
158,Drug_479,EMA
425,Drug_389,FDA
136,Drug_163,EMA
104,Drug_1,FDA
279,Drug_190,FDA
249,Drug_262,FDA
489,Drug_214,EMA
340,Drug_368,FDA
251,Drug_86,EMA
101,Drug_147,FDA
491,Drug_192,FDA
34,Drug_469,EMA
124,Drug_196,FDA
57,Drug_263,EMA
72,Drug_229,FDA
8,Drug_236,FDA
55,Drug_468,FDA
9,Drug_244,EMA
370,Drug_210,FDA
63,Drug_347,FDA
432,Drug_51,FDA
235,Drug_208,EMA
63,Drug_236,FDA
282,Drug_27,FDA
103,Drug_360,EMA
232,Drug_211,FDA
92,Drug_116,FDA
53,Drug_217,EMA
347,Drug_140,EMA
326,Drug_37,EMA
127,Drug_436,EMA
101,Drug_204,FDA
458,Drug_435,FDA
161,Drug_325,FDA
415,Drug_248,FDA
217,Drug_50,EMA
176,Drug_367,FDA
392,Drug_78,FDA
392,Drug_49,FDA
104,Drug_403,EMA
138,Drug_180,FDA
478,Drug_261,EMA
350,Drug_295,FDA
13,Drug_234,EMA
267,Drug_470,FDA
457,Drug_20,FDA
315,Drug_3,EMA
345,Drug_401,EMA
106,Drug_424,EMA
75,Drug_420,FDA
273,Drug_58,EMA
392,Drug_40,FDA
185,Drug_200,EMA
76,Drug_395,FDA
33,Drug_276,FDA
344,Drug_318,EMA
90,Drug_76,EMA
29,Drug_202,EMA
14,Drug_447,FDA
485,Drug_291,EMA
161,Drug_345,FDA
486,Drug_305,EMA
171,Drug_133,EMA
485,Drug_232,FDA
217,Drug_280,FDA
349,Drug_378,FDA
392,Drug_279,FDA
340,Drug_136,EMA
202,Drug_117,EMA
393,Drug_382,EMA
68,Drug_17,EMA
45,Drug_46,EMA
465,Drug_34,FDA
107,Drug_499,FDA
129,Drug_16,EMA
33,Drug_234,FDA
481,Drug_199,EMA
310,Drug_191,FDA
349,Drug_381,FDA
206,Drug_309,FDA
282,Drug_131,FDA
79,Drug_164,FDA
54,Drug_78,FDA
377,Drug_2,EMA
11,Drug_390,FDA
294,Drug_278,FDA
150,Drug_382,FDA
105,Drug_299,FDA
278,Drug_301,FDA
209,Drug_454,FDA
43,Drug_313,FDA
328,Drug_151,EMA
177,Drug_455,FDA
340,Drug_264,EMA
115,Drug_184,FDA
266,Drug_454,EMA
286,Drug_212,EMA
34,Drug_399,EMA
44,Drug_133,EMA
91,Drug_277,FDA
421,Drug_201,FDA
454,Drug_414,FDA
171,Drug_133,FDA
82,Drug_232,FDA
417,Drug_286,FDA
330,Drug_418,EMA
470,Drug_66,EMA
446,Drug_446,FDA
499,Drug_220,FDA
400,Drug_425,EMA
287,Drug_403,FDA
289,Drug_393,FDA
11,Drug_481,EMA
186,Drug_462,EMA
457,Drug_280,EMA
334,Drug_189,EMA
323,Drug_344,EMA
151,Drug_421,EMA
77,Drug_365,FDA
441,Drug_185,EMA
66,Drug_127,EMA
212,Drug_243,EMA
129,Drug_118,FDA
267,Drug_232,EMA
323,Drug_306,EMA
463,Drug_297,FDA
435,Drug_314,EMA
263,Drug_222,EMA
495,Drug_94,EMA
242,Drug_155,FDA
71,Drug_301,EMA
246,Drug_181,EMA
329,Drug_354,FDA
470,Drug_329,FDA
180,Drug_468,FDA
54,Drug_323,FDA
204,Drug_395,FDA
191,Drug_253,EMA
65,Drug_21,FDA
198,Drug_179,EMA
472,Drug_13,EMA
173,Drug_107,FDA
91,Drug_357,FDA
367,Drug_468,FDA
227,Drug_499,EMA
63,Drug_417,FDA
399,Drug_69,EMA
181,Drug_412,FDA
121,Drug_407,EMA
358,Drug_108,EMA
8,Drug_468,EMA
93,Drug_494,EMA
451,Drug_307,EMA
8,Drug_83,EMA
222,Drug_93,EMA
86,Drug_180,FDA
189,Drug_157,EMA
247,Drug_355,EMA
72,Drug_197,FDA
254,Drug_86,EMA
269,Drug_171,FDA
287,Drug_454,EMA
32,Drug_495,FDA
415,Drug_243,FDA
116,Drug_496,EMA
322,Drug_257,FDA
466,Drug_242,FDA
24,Drug_460,EMA
35,Drug_359,FDA
92,Drug_256,FDA
408,Drug_417,FDA
162,Drug_136,FDA
162,Drug_365,EMA
244,Drug_279,EMA
130,Drug_96,FDA
474,Drug_259,EMA
357,Drug_236,FDA
408,Drug_89,EMA
329,Drug_337,FDA
276,Drug_294,EMA
263,Drug_268,FDA
264,Drug_321,FDA
63,Drug_409,EMA
430,Drug_336,FDA
32,Drug_332,FDA
297,Drug_462,FDA
324,Drug_466,EMA
141,Drug_60,FDA
239,Drug_164,EMA
198,Drug_470,FDA
346,Drug_418,EMA
457,Drug_472,EMA
388,Drug_342,FDA
18,Drug_473,EMA
376,Drug_188,EMA
397,Drug_53,EMA
350,Drug_30,EMA
463,Drug_293,FDA
348,Drug_500,FDA
336,Drug_422,EMA
466,Drug_259,FDA
55,Drug_451,FDA
78,Drug_174,FDA
432,Drug_123,FDA
216,Drug_455,FDA
276,Drug_307,EMA
5,Drug_363,EMA
76,Drug_86,FDA
200,Drug_383,FDA
86,Drug_347,EMA
288,Drug_225,EMA
354,Drug_478,EMA
457,Drug_53,FDA
187,Drug_310,FDA
338,Drug_228,FDA
496,Drug_277,FDA
246,Drug_145,EMA
366,Drug_175,EMA
205,Drug_318,EMA
435,Drug_460,FDA
351,Drug_27,FDA
198,Drug_20,FDA
310,Drug_75,EMA
500,Drug_211,FDA
270,Drug_287,FDA
174,Drug_190,EMA
153,Drug_198,EMA
257,Drug_13,FDA
419,Drug_306,EMA
393,Drug_193,FDA
109,Drug_374,EMA
168,Drug_40,FDA
125,Drug_340,FDA
356,Drug_464,EMA
155,Drug_51,FDA
264,Drug_352,EMA
406,Drug_177,EMA
139,Drug_316,FDA
250,Drug_471,FDA
114,Drug_499,FDA
