trial_id,outcome,adverse_effect,cost_usd
890,Failure,None,49206.15
10305,Failure,None,38386.74
1824,Failure,None,38081.49
11744,Success,Mild,30287.08
14536,Failure,Mild,45294.72
240,Ongoing,Severe,7644.76
6103,Success,Mild,31247.99
7120,Success,Mild,1159.29
14101,Ongoing,Severe,47819.22
2606,Success,None,36514.6
3768,Success,Mild,10357.58
12337,Ongoing,Mild,3825.38
13871,Failure,None,15815.7
13205,Failure,Severe,2524.89
6914,Success,None,1255.43
13274,Ongoing,None,13014.93
7905,Ongoing,Severe,6564.44
9046,Failure,None,6947.95
13850,Ongoing,None,46871.88
10615,Failure,Mild,6822.78
4954,Failure,Mild,40472.17
7499,Failure,Mild,5487.45
357,Failure,Mild,34784.16
4656,Success,Mild,24075.26
8323,Failure,None,13393.45
7437,Success,Severe,1560.45
899,Ongoing,Severe,3335.21
5980,Ongoing,Mild,8189.25
14352,Failure,Severe,15186.5
4787,Failure,None,44998.77
6809,Ongoing,Severe,36111.3
9375,Success,Severe,43021.64
12620,Success,Severe,31194.65
2605,Success,None,37592.32
12020,Ongoing,Mild,6003.12
14430,Success,Severe,32259.3
8608,Failure,Severe,18537.89
3460,Ongoing,Severe,34303.68
11256,Success,None,32182.35
9713,Failure,Mild,39210.89
12183,Success,None,49242.03
7016,Ongoing,Severe,42323.02
14645,Failure,None,34257.81
6098,Success,Mild,35573.7
4937,Failure,Mild,10558.81
11776,Failure,Severe,32567.4
9430,Failure,Severe,46681.64
12499,Success,None,29475.34
6085,Success,Mild,33281.3
11138,Success,Severe,46297.43
9364,Failure,Severe,11515.66
5784,Failure,None,44304.43
1,Failure,Severe,27035.77
4863,Success,None,45047.25
12780,Success,Mild,47969.18
9041,Ongoing,Severe,24891.57
12112,Ongoing,None,46816.17
13801,Failure,Severe,38767.61
9940,Success,Mild,3909.01
13778,Ongoing,None,36268.81
12260,Success,Severe,28023.02
14946,Success,Severe,42185.51
9386,Failure,Mild,5162.1
4638,Failure,Severe,39389.74
8833,Ongoing,Mild,7070.4
178,Success,Mild,39840.29
1618,Success,Severe,21391.86
11871,Ongoing,Mild,4349.31
14453,Ongoing,None,6767.22
7620,Failure,None,9288.28
10316,Failure,Mild,28581.73
12350,Ongoing,Mild,40855.19
414,Success,None,27485.32
4573,Success,None,18794.37
14936,Success,Severe,44741.13
6361,Success,Mild,15167.4
10036,Ongoing,Severe,37902.02
9830,Success,Mild,9636.41
13982,Ongoing,Severe,11889.8
11979,Success,None,40600.81
9022,Failure,Mild,15885.26
80,Ongoing,Mild,46213.32
316,Success,Severe,14566.59
2860,Failure,Mild,19892.13
7422,Success,None,23172.35
11819,Success,Mild,31957.71
11433,Ongoing,Severe,34902.94
8999,Failure,Mild,15905.48
13791,Ongoing,Mild,18533.25
5676,Ongoing,None,5221.14
5223,Ongoing,None,20075.44
8174,Ongoing,None,35930.69
5119,Success,None,7466.87
6611,Ongoing,Severe,28613.06
8325,Success,Mild,41046.16
8745,Ongoing,Mild,27148.4
6209,Failure,None,49288.62
8711,Ongoing,Mild,48683.28
6561,Failure,Mild,29787.59
2652,Ongoing,None,17482.09
12634,Failure,None,46463.65
7519,Success,Mild,4109.79
4152,Success,None,4983.58
12161,Failure,Severe,43910.36
9196,Success,None,4683.19
7089,Failure,None,17898.96
4616,Success,Mild,15217.34
12451,Ongoing,None,10528.07
9406,Ongoing,Mild,16548.91
11570,Ongoing,Severe,45881.01
12318,Success,None,21030.72
11152,Success,Mild,37371.58
14497,Success,Severe,7236.99
6259,Success,None,25548.89
14682,Failure,Severe,15943.65
12285,Ongoing,None,32473.28
11260,Success,Mild,46819.49
5942,Ongoing,Mild,47515.77
6188,Success,Severe,40284.02
11075,Failure,None,7888.35
6717,Ongoing,Mild,17709.02
12742,Ongoing,Mild,20732.59
3242,Ongoing,Severe,27541.64
464,Success,Severe,11864.91
8578,Ongoing,None,39346.59
8893,Success,None,26953.38
1728,Success,Severe,10976.98
1406,Ongoing,Mild,6022.23
7017,Ongoing,None,29119.61
7127,Success,Mild,26882.82
2511,Ongoing,None,36416.82
8929,Success,Mild,47840.86
10627,Failure,None,17267.65
10425,Success,Mild,11706.59
507,Failure,Mild,32177.82
7497,Ongoing,Mild,24541.01
620,Failure,None,4964.79
8722,Success,Severe,13622.73
12957,Success,Mild,26671.34
7468,Ongoing,None,47908.15
12090,Success,None,43879.1
12121,Ongoing,Mild,46391.19
12862,Success,None,48538.62
11409,Success,Severe,42369.05
4784,Success,Severe,15719.63
2768,Ongoing,None,11728.66
2600,Success,Mild,31139.66
14522,Failure,None,41213.93
9446,Success,None,44557.26
6460,Success,Mild,33980.35
12722,Failure,Mild,35491.52
13088,Success,Mild,39916.7
6566,Success,Mild,9901.48
8814,Ongoing,Severe,16348.62
470,Failure,Mild,36483.51
1284,Failure,Severe,41892.32
1378,Success,Mild,27932.1
13573,Success,Mild,11637.95
34,Failure,Mild,26479.49
1914,Ongoing,None,9138.71
4525,Failure,None,40482.82
3066,Ongoing,Mild,4575.6
413,Failure,None,46167.82
1829,Success,None,1875.94
4208,Failure,Mild,18194.08
14913,Success,Mild,28602.97
12577,Failure,None,36348.98
3709,Success,None,11222.91
855,Failure,Mild,17943.29
1634,Failure,Severe,12520.73
964,Failure,Severe,29518.77
10535,Success,Mild,11592.3
4123,Success,Mild,39935.21
7461,Ongoing,None,25232.54
1689,Ongoing,Severe,36170.25
5324,Ongoing,Severe,39992.2
11554,Ongoing,Mild,16018.86
5645,Failure,Severe,25822.84
10240,Success,Mild,27063.71
5495,Failure,Severe,38843.31
9794,Failure,Severe,2519.53
3926,Failure,Severe,14249.96
4170,Failure,None,49436.09
3068,Success,Severe,22747.03
3501,Failure,Severe,39447.47
11092,Ongoing,Mild,15890.84
492,Failure,Severe,15717.05
11897,Ongoing,None,23034.35
5294,Failure,Severe,15693.96
10812,Ongoing,Severe,32455.47
6901,Success,Mild,42666.47
14683,Ongoing,None,27185.17
14172,Failure,Mild,19324.25
13515,Success,None,13246.91
13460,Success,Severe,10019.42
4714,Ongoing,Mild,14949.6
13940,Ongoing,Severe,1646.48
9367,Success,Mild,41487.61
11436,Ongoing,Mild,18653.73
11809,Ongoing,Severe,12298.83
6058,Failure,None,18940.58
4458,Failure,Mild,35897.02
933,Ongoing,None,39359.52
12316,Ongoing,Mild,20163.2
5712,Failure,Severe,30198.6
7964,Ongoing,Severe,48828.71
11333,Success,Mild,15398.16
7481,Failure,Severe,42673.25
5953,Failure,Severe,5686.83
2638,Ongoing,None,42365.9
1708,Failure,Severe,5603.31
1170,Success,Severe,41734.35
7867,Ongoing,None,15936.69
380,Ongoing,Severe,26552.54
10462,Failure,None,24568.31
4912,Failure,Mild,47112.56
13912,Success,None,16207.23
14588,Success,Severe,34532.25
1706,Ongoing,Mild,46199.45
14493,Failure,None,1513.95
10576,Success,Mild,7965.74
2275,Success,Severe,7643.4
5761,Ongoing,Mild,18574.68
12424,Ongoing,Severe,27476.16
4514,Success,Severe,7005.14
1696,Success,None,6079.49
895,Ongoing,Severe,38073.87
5683,Success,Mild,21959.0
11312,Success,Severe,17119.52
4808,Success,Severe,6415.69
7954,Failure,None,20459.67
13801,Success,Severe,20720.65
11078,Failure,Mild,29925.13
6042,Ongoing,None,17635.11
4022,Failure,Mild,35241.18
12799,Failure,Severe,23802.67
14829,Ongoing,None,44516.27
6286,Ongoing,None,42670.55
5604,Ongoing,Severe,5943.71
4219,Ongoing,None,49690.42
10213,Ongoing,Severe,24999.55
10559,Ongoing,Severe,12791.37
6253,Failure,None,45957.15
7036,Success,Mild,26396.78
8310,Failure,None,29962.69
1628,Ongoing,Mild,17351.8
2222,Ongoing,None,42748.6
2982,Ongoing,Severe,20350.66
6762,Ongoing,Severe,49109.83
5222,Ongoing,Severe,23316.53
11138,Ongoing,None,31375.65
1855,Success,Mild,33130.64
12482,Ongoing,None,1429.61
12695,Ongoing,Mild,21649.85
6580,Success,None,28131.1
13353,Ongoing,Mild,9509.44
7723,Success,Severe,27048.05
7891,Success,Mild,46102.49
7905,Failure,Severe,29998.89
2165,Failure,Mild,18268.99
10476,Success,None,7985.41
8314,Success,Severe,23814.39
9015,Ongoing,Mild,13757.67
5236,Failure,Severe,49869.57
9870,Success,None,1897.72
11351,Failure,Mild,26635.56
11369,Ongoing,Mild,28928.84
4580,Ongoing,Severe,43552.61
10087,Ongoing,Mild,2452.55
7080,Failure,Mild,37506.59
5747,Ongoing,Severe,43532.7
13157,Success,None,27523.57
3179,Failure,Severe,5679.37
8659,Ongoing,Severe,46923.76
14274,Failure,Severe,32783.13
14430,Failure,Severe,21967.31
10239,Failure,Mild,14301.46
12043,Success,None,42483.82
3662,Ongoing,Severe,1440.31
11122,Failure,Severe,33780.72
4514,Ongoing,Mild,19707.23
7979,Ongoing,Mild,30872.36
5799,Success,Mild,32651.82
4313,Ongoing,Severe,14414.5
14494,Success,None,47679.94
333,Ongoing,None,42719.51
4198,Ongoing,Severe,43683.81
3630,Failure,None,27598.61
9096,Ongoing,Mild,48279.2
1859,Failure,Mild,38047.67
6421,Failure,Severe,13248.34
186,Success,Severe,8855.6
3718,Ongoing,None,32631.6
12266,Success,Severe,33603.08
10232,Failure,Severe,39027.34
8707,Failure,Mild,43749.06
14250,Failure,None,32830.35
14879,Failure,Mild,15845.71
6190,Ongoing,Mild,19726.99
7212,Ongoing,Severe,37945.53
6598,Success,None,26982.26
11037,Success,Severe,37286.63
13233,Ongoing,None,18234.12
2776,Failure,None,34013.54
11425,Failure,Severe,14270.5
3719,Success,Mild,44679.27
1124,Failure,Severe,19182.02
8080,Failure,Severe,1306.04
10128,Success,Mild,5623.33
5061,Failure,None,2715.07
14262,Ongoing,Severe,21736.41
7553,Success,None,39765.55
2091,Success,Severe,40007.52
9528,Success,Mild,41594.06
12828,Success,None,16817.77
2749,Failure,None,21563.56
9643,Success,Severe,11719.35
14074,Success,Mild,28017.13
11247,Ongoing,Mild,40506.74
10276,Ongoing,Severe,29449.16
10915,Failure,Severe,42366.86
11450,Failure,Severe,26640.82
7060,Ongoing,Severe,35784.07
11101,Success,Mild,49167.88
13929,Failure,None,13994.77
273,Failure,Mild,42714.73
814,Ongoing,None,4121.49
12382,Success,Mild,2278.9
11421,Success,Severe,10994.15
7429,Ongoing,Mild,35981.25
6093,Ongoing,Mild,10424.78
9193,Failure,Mild,24342.87
6436,Failure,Severe,26236.0
8095,Success,Mild,32493.53
6777,Success,None,1854.38
8957,Ongoing,Severe,2416.69
9571,Ongoing,Mild,5769.52
1681,Ongoing,None,36627.2
4139,Failure,Mild,39882.63
12790,Success,Mild,22278.78
11620,Ongoing,Severe,25069.12
11337,Failure,Severe,20876.39
11481,Ongoing,None,36516.56
137,Success,None,9780.23
1689,Success,Mild,41006.79
12511,Success,Mild,23537.08
14775,Ongoing,None,47010.99
6332,Ongoing,None,25685.48
12928,Failure,None,31465.23
10609,Success,Severe,31410.57
4153,Success,Severe,21849.75
11383,Failure,None,12106.28
3608,Success,Severe,24192.84
386,Success,None,44170.94
4412,Ongoing,None,5550.81
3913,Success,None,24876.08
6202,Success,Severe,30978.53
6861,Failure,Severe,20228.45
848,Success,Mild,9216.08
3064,Success,Severe,47792.8
13989,Failure,Severe,11225.74
4208,Failure,Severe,9573.96
11798,Failure,None,49946.72
1560,Failure,Mild,12948.03
9620,Ongoing,Mild,18517.6
12044,Failure,Severe,4236.43
4343,Success,Mild,4454.05
9764,Failure,Severe,37721.77
2343,Success,None,35892.17
6767,Success,Mild,26199.41
12518,Failure,None,2624.76
4351,Failure,Severe,33531.75
3353,Failure,Severe,46889.55
588,Failure,Mild,1364.98
7121,Ongoing,Severe,41574.87
1045,Success,Severe,28080.11
9959,Failure,None,20433.9
12128,Failure,Mild,12644.06
11429,Success,None,22417.8
5457,Failure,None,23874.79
6598,Ongoing,Severe,23053.54
13030,Failure,Severe,44625.47
9716,Ongoing,Mild,43793.64
6721,Failure,Mild,21620.01
155,Ongoing,Severe,9772.75
6119,Ongoing,Mild,30138.04
1314,Ongoing,Mild,38472.0
8660,Ongoing,None,7432.74
3774,Failure,None,19341.21
1990,Ongoing,Mild,15469.1
3389,Ongoing,Severe,11831.45
2708,Failure,Severe,38430.81
4435,Ongoing,None,41977.51
13458,Success,Severe,28758.14
7149,Ongoing,Mild,42277.07
9948,Ongoing,Mild,36114.97
942,Ongoing,Severe,29318.29
4184,Failure,Severe,46408.63
5337,Ongoing,None,20722.65
5667,Ongoing,Mild,4373.33
11095,Ongoing,None,24365.28
6013,Failure,None,6176.05
2093,Ongoing,Mild,6069.14
6774,Ongoing,Severe,36074.81
1939,Failure,None,7623.63
8445,Success,Mild,40398.61
12700,Failure,None,16069.51
7044,Failure,Severe,42651.97
6401,Failure,Severe,1084.16
11730,Ongoing,Mild,7510.24
14958,Failure,Severe,1630.29
10009,Ongoing,Mild,17541.14
10535,Success,None,34193.43
11488,Failure,Severe,13738.78
13961,Failure,Severe,13850.77
10134,Ongoing,Severe,39716.66
10128,Failure,None,34379.09
1089,Failure,Mild,43729.38
5643,Failure,Mild,21308.66
883,Success,Severe,44841.85
9722,Failure,Severe,25442.78
9554,Failure,None,12308.29
12685,Success,Mild,15391.33
7413,Failure,Mild,46234.37
520,Failure,Mild,43038.91
10431,Success,Mild,31913.81
3930,Ongoing,None,9220.38
5452,Success,Severe,27712.17
1658,Success,Severe,4469.32
8059,Ongoing,Mild,8998.37
2059,Ongoing,Severe,36583.83
14514,Ongoing,Mild,15500.96
9053,Failure,Mild,1582.22
7103,Ongoing,None,47333.73
12147,Success,None,35768.28
5259,Success,Mild,48398.02
5155,Success,Mild,19071.43
9690,Success,None,5594.31
14523,Ongoing,Severe,11741.75
14764,Success,Mild,16478.4
8496,Ongoing,None,20695.6
415,Failure,Mild,5281.8
7809,Success,None,15994.77
6349,Ongoing,None,27670.96
8181,Success,None,8603.23
14116,Failure,None,14999.89
4863,Failure,Mild,36055.19
13080,Ongoing,None,11405.98
13734,Failure,None,43796.63
14673,Failure,Severe,21933.69
871,Failure,Mild,41231.05
7345,Failure,Severe,40607.84
9033,Success,None,2851.97
6561,Ongoing,None,16563.53
13586,Ongoing,None,48172.12
9821,Failure,None,33111.33
14264,Failure,None,49648.58
9383,Failure,Severe,46161.47
13571,Failure,Mild,42914.7
11953,Failure,None,23617.15
3096,Failure,Mild,6327.38
6987,Failure,None,16184.39
7248,Ongoing,None,32272.54
9063,Success,Severe,39389.16
6232,Success,Severe,11271.13
9395,Success,None,32761.64
486,Success,Mild,22270.89
9542,Failure,None,45437.43
1071,Ongoing,Severe,39937.28
11239,Ongoing,Severe,25856.26
12260,Failure,Mild,46839.29
9969,Failure,Mild,23692.8
1271,Ongoing,Severe,19348.94
12530,Success,None,1239.09
12117,Success,Mild,27982.35
10697,Ongoing,Severe,13098.6
6047,Success,Severe,49471.25
7484,Ongoing,None,32317.89
11411,Ongoing,None,35716.64
11837,Failure,None,40367.82
3717,Failure,None,46908.68
8782,Ongoing,Mild,2601.45
3706,Failure,Severe,31592.2
7802,Ongoing,Mild,9860.44
13257,Success,Mild,48571.61
10949,Ongoing,Severe,7131.05
5074,Failure,Severe,22698.6
9306,Ongoing,Severe,10820.3
5223,Failure,None,8558.79
3068,Ongoing,None,20140.07
11234,Failure,None,5248.99
4087,Failure,Severe,8714.94
1897,Success,Severe,24717.18
898,Failure,Severe,30250.67
12415,Success,None,46350.3
715,Ongoing,Severe,10679.76
4283,Ongoing,None,10520.87
1819,Success,Severe,44684.7
2735,Success,None,24007.47
14374,Ongoing,None,48915.25
8303,Ongoing,None,6275.23
14529,Failure,Severe,42762.78
3718,Success,Mild,11092.18
6080,Failure,None,31069.11
11315,Success,Severe,1516.74
6881,Ongoing,Mild,12610.84
11824,Ongoing,Severe,16694.53
2169,Ongoing,Mild,6658.15
6052,Failure,Severe,1324.85
5907,Success,Mild,40091.72
13200,Success,Mild,38712.96
11045,Failure,Mild,43097.55
14011,Ongoing,None,1641.93
10784,Failure,Mild,2418.59
12158,Ongoing,None,46192.82
1972,Success,Mild,18465.16
11144,Success,Mild,39540.34
6107,Ongoing,None,3735.68
4952,Failure,Severe,41126.07
4891,Failure,Severe,37663.85
7803,Failure,Severe,45842.65
1407,Success,Severe,17213.19
13441,Ongoing,None,11735.11
2852,Ongoing,Mild,42738.07
12876,Failure,Severe,49693.57
13074,Failure,Severe,32719.38
51,Success,Severe,48688.55
4366,Success,Severe,42508.21
10448,Ongoing,Mild,14580.88
7524,Success,Mild,8980.98
1958,Failure,Severe,26575.28
4999,Ongoing,None,9376.6
2026,Success,Severe,27161.53
4456,Success,Severe,16820.03
12945,Success,None,15196.82
8682,Ongoing,Mild,32121.53
253,Failure,Mild,4922.64
4411,Ongoing,Severe,47061.5
2535,Success,None,34120.66
2672,Ongoing,None,19008.56
365,Success,Severe,20824.24
10701,Ongoing,None,48306.1
8441,Ongoing,None,36096.15
11112,Ongoing,None,7686.45
6494,Ongoing,Mild,34215.73
5410,Failure,None,44911.27
14414,Failure,Severe,37926.08
11997,Success,Severe,37515.14
4012,Ongoing,Severe,38479.22
10684,Failure,Severe,15617.67
4158,Success,Severe,13703.64
4927,Ongoing,Severe,36155.41
6987,Success,None,48400.65
6279,Ongoing,Mild,17913.54
6664,Ongoing,None,17350.3
10945,Ongoing,None,42145.46
9048,Ongoing,Mild,41223.76
13902,Failure,Severe,2343.26
6955,Ongoing,Severe,12598.12
7914,Failure,None,41199.02
5828,Failure,Severe,12358.09
2748,Success,None,27481.16
12527,Failure,Mild,34822.79
8275,Success,None,10670.3
14315,Success,None,41240.36
5865,Ongoing,Severe,3863.9
12717,Failure,None,18209.49
9631,Success,Severe,42235.44
6885,Failure,Severe,18937.85
998,Ongoing,Mild,34105.26
9898,Success,Mild,29037.76
6439,Ongoing,Mild,43523.59
9670,Success,None,2164.84
2876,Failure,None,36449.65
3248,Ongoing,Mild,27762.42
10912,Success,Mild,12981.23
11557,Success,Severe,9592.13
1154,Ongoing,None,40943.9
13205,Failure,None,48337.8
8496,Success,Severe,36871.9
8465,Ongoing,Severe,34472.12
6564,Success,Mild,37706.29
5807,Failure,Severe,27801.02
1161,Failure,Severe,27799.0
8760,Success,Severe,27654.24
8497,Ongoing,Mild,2686.64
5726,Success,Severe,16285.21
13977,Success,Mild,36860.22
11203,Failure,Severe,15056.39
10004,Ongoing,None,35673.17
6470,Success,Mild,15731.06
3752,Success,Severe,9742.1
12345,Ongoing,Severe,44791.18
2153,Ongoing,None,4406.13
508,Success,None,38641.73
1490,Failure,None,7247.86
4072,Success,Mild,39970.22
13736,Failure,Mild,30875.33
4512,Ongoing,None,10503.71
306,Ongoing,Mild,26494.96
10586,Failure,Severe,3928.1
11667,Success,None,36067.76
2934,Failure,Mild,49332.09
1818,Success,Severe,4068.55
14319,Ongoing,Mild,14259.6
5626,Ongoing,Severe,7032.41
7110,Success,Mild,30139.49
9160,Failure,Severe,46392.95
5298,Ongoing,Mild,28079.35
4681,Ongoing,Severe,5687.29
7328,Ongoing,Mild,21847.14
10443,Success,Severe,42733.73
222,Ongoing,Severe,17021.73
9112,Ongoing,Severe,12879.46
10002,Ongoing,Severe,12743.85
7418,Ongoing,None,6737.98
11758,Success,Severe,6162.71
13699,Ongoing,None,27886.05
14024,Failure,Mild,35074.3
2895,Success,Severe,19077.98
12754,Ongoing,Mild,48535.81
10798,Ongoing,Mild,2504.33
7956,Success,Severe,7187.9
4021,Success,None,23662.37
14337,Ongoing,Mild,23878.43
14760,Ongoing,None,22165.64
6198,Failure,Mild,23969.2
9804,Failure,Severe,44562.58
14686,Ongoing,Mild,20701.05
4522,Success,Mild,45449.09
2669,Success,None,34240.76
3755,Failure,Severe,37357.56
6225,Ongoing,None,1636.26
10856,Failure,Mild,11023.47
824,Success,None,15993.94
4884,Ongoing,Mild,44129.59
6418,Failure,None,5195.39
4556,Ongoing,Mild,12698.02
4584,Success,Mild,45356.98
3488,Failure,Severe,46389.78
12034,Ongoing,Mild,4977.79
10795,Success,Mild,31646.3
5451,Success,None,36391.81
11690,Success,Mild,31269.24
14076,Ongoing,None,48280.58
540,Success,Severe,18785.42
14475,Failure,Mild,1829.25
8789,Success,None,37266.01
402,Failure,Mild,44046.32
4369,Success,Mild,44207.23
2401,Ongoing,Mild,11284.26
6534,Ongoing,Severe,23122.14
1439,Success,None,10784.12
1041,Ongoing,Mild,32045.54
2832,Success,Mild,27346.24
10657,Failure,None,28860.8
8087,Success,Mild,34663.11
13922,Failure,Mild,28544.17
2532,Success,Severe,8451.22
10209,Failure,Mild,11998.38
1131,Success,Severe,38402.37
14237,Failure,None,19780.4
7383,Ongoing,None,46017.73
4817,Failure,None,39751.59
10472,Ongoing,Severe,25665.82
718,Ongoing,Mild,3759.35
6069,Ongoing,Mild,10794.55
13981,Failure,None,3490.9
3858,Failure,Mild,47830.77
12942,Failure,Mild,36821.47
10245,Success,None,9780.27
8459,Ongoing,None,37642.44
10093,Ongoing,Mild,29999.88
5598,Ongoing,None,4653.6
7261,Ongoing,Severe,25179.39
2907,Success,Mild,7662.81
10334,Ongoing,None,29989.42
704,Failure,None,34553.62
4395,Failure,Mild,45736.78
8108,Failure,Mild,46624.34
5449,Success,Severe,13333.73
3009,Success,Severe,19411.27
716,Success,None,9549.16
1070,Success,None,17531.47
1389,Failure,None,24657.51
10659,Ongoing,Mild,46642.01
8438,Success,Mild,40309.0
11192,Failure,Mild,13024.65
9047,Ongoing,Mild,16208.59
2333,Ongoing,Mild,46367.66
11504,Success,None,23109.3
14920,Failure,Mild,5212.45
6552,Ongoing,None,26746.7
10514,Ongoing,Severe,42022.38
2335,Ongoing,Severe,8190.53
2445,Success,Severe,26066.36
4729,Success,Mild,9997.05
457,Ongoing,Mild,31693.36
13767,Ongoing,Mild,33793.12
2713,Ongoing,Mild,32306.59
11594,Success,Mild,8860.52
11599,Success,Mild,33499.17
6102,Success,Mild,42910.35
10377,Failure,None,3989.46
12475,Failure,Severe,40014.13
8589,Ongoing,Severe,20284.34
2256,Success,Severe,35310.25
4161,Success,None,31981.33
7233,Ongoing,Severe,48717.46
10197,Ongoing,Mild,12538.41
7383,Failure,Severe,3998.0
11886,Failure,Severe,42618.03
12014,Failure,Severe,34909.06
5388,Success,Severe,39609.04
881,Ongoing,Severe,13908.49
6108,Success,None,31423.33
5126,Success,None,45346.85
12529,Success,Severe,23534.59
4176,Success,None,33211.69
13451,Ongoing,None,48118.84
2893,Success,None,46728.54
14408,Success,Mild,25786.96
9525,Failure,Mild,39976.3
2780,Ongoing,Mild,12699.57
5228,Ongoing,None,29369.59
6230,Ongoing,None,20946.57
7121,Failure,None,44896.81
10795,Ongoing,Severe,43890.59
2639,Ongoing,None,9247.63
11251,Success,Mild,15696.4
10061,Success,None,1189.55
11572,Failure,None,46344.06
5367,Success,None,25931.76
14806,Ongoing,None,41202.83
