trial_id,study_id,study_phase
8503,165,Phase 3
8504,186,Phase 2
8505,193,Phase 1
8506,147,Phase 1
8507,146,Phase 1
8508,166,Phase 1
8509,38,Phase 2
8510,14,Phase 1
8511,158,Phase 2
8512,39,Phase 1
8513,154,Phase 2
8514,172,Phase 2
8515,61,Phase 3
8516,166,Phase 1
8517,171,Phase 1
8518,193,Phase 1
8519,26,Phase 1
8520,112,Phase 2
8521,35,Phase 2
8522,61,Phase 2
8523,85,Phase 2
8524,180,Phase 2
8525,67,Phase 3
8526,164,Phase 1
8527,156,Phase 2
8528,138,Phase 2
8529,186,Phase 1
8530,112,Phase 1
8531,69,Phase 3
8532,35,Phase 2
8533,27,Phase 1
8534,5,Phase 1
8535,93,Phase 3
8536,128,Phase 3
8537,47,Phase 2
8538,184,Phase 1
8539,149,Phase 3
8540,73,Phase 1
8541,189,Phase 3
8542,24,Phase 2
8543,71,Phase 1
8544,179,Phase 1
8545,124,Phase 3
8546,172,Phase 1
8547,22,Phase 3
8548,56,Phase 1
8549,24,Phase 2
8550,97,Phase 2
8551,80,Phase 3
8552,178,Phase 1
8553,189,Phase 1
8554,65,Phase 1
8555,85,Phase 1
8556,183,Phase 2
8557,14,Phase 3
8558,35,Phase 2
8559,21,Phase 2
8560,134,Phase 1
8561,164,Phase 1
8562,13,Phase 2
8563,8,Phase 3
8564,184,Phase 1
8565,129,Phase 1
8566,104,Phase 3
8567,93,Phase 2
8568,157,Phase 2
8569,19,Phase 2
8570,158,Phase 2
8571,111,Phase 2
8572,166,Phase 2
8573,27,Phase 3
8574,184,Phase 3
8575,160,Phase 3
8576,179,Phase 2
8577,8,Phase 2
8578,22,Phase 3
8579,144,Phase 1
8580,48,Phase 3
8581,152,Phase 3
8582,144,Phase 2
8583,186,Phase 3
8584,49,Phase 1
8585,133,Phase 2
8586,70,Phase 3
8587,12,Phase 3
8588,197,Phase 3
8589,141,Phase 1
8590,140,Phase 3
8591,148,Phase 1
8592,118,Phase 3
8593,193,Phase 1
8594,56,Phase 2
8595,7,Phase 1
8596,181,Phase 2
8597,190,Phase 3
8598,59,Phase 1
8599,184,Phase 3
8600,47,Phase 2
8601,151,Phase 3
8602,72,Phase 3
8603,47,Phase 3
8604,125,Phase 2
8605,94,Phase 1
8606,145,Phase 1
8607,142,Phase 3
8608,21,Phase 1
8609,175,Phase 2
8610,87,Phase 2
8611,30,Phase 1
8612,1,Phase 2
8613,98,Phase 1
8614,9,Phase 3
8615,50,Phase 2
8616,86,Phase 3
8617,112,Phase 2
8618,165,Phase 3
8619,151,Phase 2
8620,123,Phase 1
8621,143,Phase 2
8622,180,Phase 3
8623,171,Phase 1
8624,9,Phase 2
8625,167,Phase 3
8626,79,Phase 1
8627,121,Phase 1
8628,72,Phase 3
8629,65,Phase 2
8630,29,Phase 3
8631,100,Phase 3
8632,81,Phase 3
8633,31,Phase 2
8634,75,Phase 2
8635,144,Phase 2
8636,90,Phase 3
8637,153,Phase 1
8638,96,Phase 3
8639,166,Phase 1
8640,86,Phase 1
8641,57,Phase 1
8642,20,Phase 2
8643,60,Phase 1
8644,1,Phase 1
8645,111,Phase 1
8646,170,Phase 2
8647,9,Phase 3
8648,112,Phase 1
8649,148,Phase 1
8650,181,Phase 3
8651,23,Phase 3
8652,8,Phase 1
8653,151,Phase 1
8654,137,Phase 3
8655,140,Phase 2
8656,75,Phase 3
8657,182,Phase 3
8658,188,Phase 3
8659,78,Phase 2
8660,168,Phase 1
8661,108,Phase 3
8662,146,Phase 2
8663,126,Phase 3
8664,97,Phase 3
8665,160,Phase 3
8666,19,Phase 3
8667,108,Phase 1
8668,53,Phase 3
8669,174,Phase 2
8670,53,Phase 1
8671,96,Phase 1
8672,160,Phase 1
8673,30,Phase 1
8674,182,Phase 2
8675,35,Phase 2
8676,58,Phase 3
8677,143,Phase 1
8678,92,Phase 1
8679,176,Phase 1
8680,21,Phase 3
8681,164,Phase 2
8682,130,Phase 1
8683,166,Phase 1
8684,17,Phase 1
8685,60,Phase 1
8686,110,Phase 2
8687,122,Phase 2
8688,191,Phase 2
8689,1,Phase 1
8690,106,Phase 2
8691,156,Phase 2
8692,124,Phase 3
8693,115,Phase 1
8694,146,Phase 2
8695,13,Phase 3
8696,193,Phase 3
8697,146,Phase 2
8698,198,Phase 1
8699,120,Phase 2
8700,15,Phase 1
8701,156,Phase 1
8702,186,Phase 1
8703,153,Phase 1
8704,85,Phase 1
8705,71,Phase 1
8706,6,Phase 1
8707,166,Phase 1
8708,138,Phase 3
8709,63,Phase 1
8710,183,Phase 2
8711,197,Phase 2
8712,143,Phase 1
8713,98,Phase 2
8714,86,Phase 1
8715,17,Phase 1
8716,113,Phase 2
8717,38,Phase 2
8718,149,Phase 2
8719,102,Phase 3
8720,185,Phase 1
8721,186,Phase 2
8722,13,Phase 2
8723,55,Phase 3
8724,79,Phase 3
8725,33,Phase 1
8726,34,Phase 3
8727,12,Phase 1
8728,48,Phase 2
8729,94,Phase 3
8730,38,Phase 1
8731,92,Phase 2
8732,14,Phase 3
8733,89,Phase 2
8734,115,Phase 2
8735,55,Phase 3
8736,133,Phase 2
8737,186,Phase 1
8738,150,Phase 1
8739,17,Phase 3
8740,101,Phase 3
8741,198,Phase 3
8742,158,Phase 1
8743,85,Phase 3
8744,189,Phase 2
8745,182,Phase 1
8746,31,Phase 3
8747,74,Phase 3
8748,9,Phase 2
8749,111,Phase 3
8750,49,Phase 1
8751,98,Phase 3
8752,178,Phase 3
8753,71,Phase 1
8754,6,Phase 3
8755,101,Phase 2
8756,37,Phase 1
8757,3,Phase 3
8758,107,Phase 2
8759,22,Phase 1
8760,149,Phase 2
8761,169,Phase 2
8762,99,Phase 3
8763,114,Phase 1
8764,195,Phase 1
8765,82,Phase 2
8766,193,Phase 1
8767,154,Phase 3
8768,136,Phase 3
8769,126,Phase 2
8770,11,Phase 2
8771,119,Phase 3
8772,54,Phase 3
8773,87,Phase 3
8774,123,Phase 1
8775,26,Phase 2
8776,32,Phase 2
8777,111,Phase 3
8778,168,Phase 3
8779,166,Phase 3
8780,57,Phase 1
8781,135,Phase 3
8782,29,Phase 3
8783,8,Phase 3
8784,54,Phase 3
8785,174,Phase 1
8786,21,Phase 3
8787,6,Phase 2
8788,117,Phase 1
8789,9,Phase 2
8790,48,Phase 2
8791,75,Phase 2
8792,147,Phase 2
8793,51,Phase 2
8794,108,Phase 2
8795,17,Phase 1
8796,146,Phase 2
8797,187,Phase 2
8798,143,Phase 3
8799,175,Phase 1
8800,99,Phase 2
8801,116,Phase 2
8802,71,Phase 3
8803,52,Phase 1
8804,145,Phase 1
8805,136,Phase 1
8806,128,Phase 2
8807,47,Phase 2
8808,40,Phase 2
8809,15,Phase 2
8810,140,Phase 2
8811,135,Phase 1
8812,183,Phase 3
8813,139,Phase 3
8814,177,Phase 1
8815,183,Phase 1
8816,193,Phase 1
8817,152,Phase 2
8818,12,Phase 2
8819,28,Phase 2
8820,27,Phase 1
8821,154,Phase 3
8822,198,Phase 3
8823,26,Phase 2
8824,28,Phase 2
8825,52,Phase 1
8826,30,Phase 1
8827,189,Phase 3
8828,190,Phase 3
8829,112,Phase 2
8830,143,Phase 2
8831,20,Phase 2
8832,7,Phase 3
8833,25,Phase 1
8834,195,Phase 1
8835,131,Phase 1
8836,131,Phase 3
8837,89,Phase 3
8838,78,Phase 3
8839,12,Phase 2
8840,58,Phase 3
8841,54,Phase 3
8842,141,Phase 1
8843,85,Phase 3
8844,55,Phase 1
8845,125,Phase 3
8846,178,Phase 1
8847,103,Phase 1
8848,15,Phase 2
8849,40,Phase 3
8850,34,Phase 1
8851,103,Phase 1
8852,112,Phase 3
8853,104,Phase 3
8854,80,Phase 3
8855,180,Phase 2
8856,14,Phase 2
8857,44,Phase 1
8858,22,Phase 1
8859,172,Phase 2
8860,157,Phase 1
8861,170,Phase 2
8862,165,Phase 2
8863,69,Phase 1
8864,122,Phase 1
8865,31,Phase 2
8866,113,Phase 3
8867,158,Phase 1
8868,175,Phase 1
8869,101,Phase 2
8870,177,Phase 3
8871,199,Phase 3
8872,57,Phase 1
8873,74,Phase 1
8874,77,Phase 1
8875,4,Phase 1
8876,187,Phase 1
8877,128,Phase 3
8878,81,Phase 1
8879,102,Phase 3
8880,44,Phase 2
8881,108,Phase 1
8882,47,Phase 3
8883,75,Phase 1
8884,9,Phase 2
8885,33,Phase 3
8886,59,Phase 2
8887,175,Phase 2
8888,55,Phase 2
8889,23,Phase 3
8890,93,Phase 3
8891,49,Phase 1
8892,174,Phase 3
8893,161,Phase 2
8894,186,Phase 1
8895,117,Phase 2
8896,164,Phase 3
8897,184,Phase 2
8898,14,Phase 2
8899,126,Phase 3
8900,87,Phase 2
8901,69,Phase 1
8902,137,Phase 1
8903,146,Phase 2
8904,132,Phase 3
8905,191,Phase 1
8906,185,Phase 1
8907,160,Phase 3
8908,29,Phase 2
8909,165,Phase 1
8910,179,Phase 1
8911,147,Phase 3
8912,14,Phase 3
8913,62,Phase 2
8914,109,Phase 2
8915,185,Phase 1
8916,75,Phase 2
8917,56,Phase 1
8918,53,Phase 3
8919,158,Phase 2
8920,178,Phase 2
8921,130,Phase 3
8922,170,Phase 1
8923,35,Phase 3
8924,116,Phase 3
8925,8,Phase 3
8926,159,Phase 2
8927,194,Phase 1
8928,66,Phase 1
8929,200,Phase 3
8930,157,Phase 1
8931,125,Phase 1
8932,9,Phase 1
8933,71,Phase 1
8934,24,Phase 1
8935,47,Phase 2
8936,173,Phase 1
8937,112,Phase 2
8938,191,Phase 1
8939,9,Phase 1
8940,93,Phase 3
8941,154,Phase 2
8942,69,Phase 2
8943,169,Phase 3
8944,101,Phase 3
8945,188,Phase 2
8946,167,Phase 1
8947,175,Phase 1
8948,7,Phase 2
8949,174,Phase 1
8950,133,Phase 1
8951,17,Phase 3
8952,2,Phase 1
8953,19,Phase 3
8954,124,Phase 1
8955,114,Phase 2
8956,7,Phase 1
8957,157,Phase 2
8958,135,Phase 2
8959,103,Phase 2
8960,91,Phase 1
8961,183,Phase 3
8962,36,Phase 1
8963,91,Phase 1
8964,54,Phase 3
8965,141,Phase 3
8966,51,Phase 3
8967,86,Phase 3
8968,71,Phase 2
8969,27,Phase 2
8970,56,Phase 3
8971,168,Phase 2
8972,103,Phase 2
8973,113,Phase 2
8974,49,Phase 1
8975,161,Phase 3
8976,168,Phase 3
8977,91,Phase 2
8978,52,Phase 2
8979,188,Phase 3
8980,17,Phase 3
8981,133,Phase 3
8982,196,Phase 2
8983,45,Phase 2
8984,118,Phase 3
8985,184,Phase 3
8986,48,Phase 3
8987,97,Phase 2
8988,13,Phase 2
8989,12,Phase 1
8990,84,Phase 2
8991,101,Phase 2
8992,62,Phase 2
8993,91,Phase 2
8994,108,Phase 1
8995,41,Phase 1
8996,16,Phase 3
8997,92,Phase 1
8998,1,Phase 2
8999,84,Phase 2
9000,110,Phase 1
9001,40,Phase 3
9002,169,Phase 2
9003,59,Phase 3
9004,82,Phase 3
9005,60,Phase 1
9006,142,Phase 2
9007,169,Phase 1
9008,134,Phase 3
9009,113,Phase 3
9010,59,Phase 1
9011,160,Phase 1
9012,144,Phase 1
9013,25,Phase 3
9014,44,Phase 3
9015,79,Phase 2
9016,172,Phase 2
9017,178,Phase 1
9018,51,Phase 1
9019,196,Phase 1
9020,51,Phase 2
9021,80,Phase 1
9022,108,Phase 3
9023,49,Phase 3
9024,113,Phase 3
9025,174,Phase 2
9026,138,Phase 1
9027,182,Phase 1
9028,31,Phase 2
9029,8,Phase 1
9030,173,Phase 1
9031,86,Phase 1
9032,138,Phase 3
9033,48,Phase 1
9034,46,Phase 2
9035,199,Phase 3
9036,163,Phase 2
9037,147,Phase 2
9038,5,Phase 3
9039,102,Phase 1
9040,69,Phase 1
9041,10,Phase 1
9042,189,Phase 2
9043,48,Phase 3
9044,176,Phase 3
9045,157,Phase 3
9046,72,Phase 2
9047,47,Phase 2
9048,14,Phase 2
9049,134,Phase 2
9050,58,Phase 2
9051,173,Phase 3
9052,178,Phase 2
9053,174,Phase 3
9054,51,Phase 2
9055,167,Phase 1
9056,176,Phase 3
9057,197,Phase 3
9058,1,Phase 2
9059,166,Phase 3
9060,90,Phase 2
9061,185,Phase 1
9062,91,Phase 1
9063,16,Phase 3
9064,1,Phase 1
9065,57,Phase 1
9066,120,Phase 3
9067,92,Phase 1
9068,44,Phase 2
9069,114,Phase 2
9070,88,Phase 3
9071,7,Phase 2
9072,65,Phase 3
9073,137,Phase 2
9074,132,Phase 3
9075,55,Phase 3
9076,21,Phase 1
9077,197,Phase 1
9078,151,Phase 3
9079,112,Phase 1
9080,108,Phase 2
9081,190,Phase 3
9082,148,Phase 1
9083,169,Phase 3
9084,69,Phase 3
9085,72,Phase 1
9086,98,Phase 2
9087,92,Phase 2
9088,74,Phase 1
9089,186,Phase 2
9090,148,Phase 2
9091,159,Phase 3
9092,160,Phase 1
9093,121,Phase 3
9094,181,Phase 3
9095,116,Phase 1
9096,8,Phase 1
9097,172,Phase 3
9098,12,Phase 2
9099,32,Phase 1
9100,132,Phase 2
9101,187,Phase 3
9102,160,Phase 3
9103,164,Phase 2
9104,167,Phase 3
9105,107,Phase 3
9106,47,Phase 1
9107,198,Phase 3
9108,68,Phase 2
9109,91,Phase 1
9110,67,Phase 2
9111,29,Phase 2
9112,115,Phase 2
9113,88,Phase 2
9114,4,Phase 1
9115,134,Phase 1
9116,51,Phase 2
9117,22,Phase 1
9118,131,Phase 3
9119,1,Phase 2
9120,129,Phase 3
9121,86,Phase 1
9122,139,Phase 1
9123,121,Phase 2
9124,181,Phase 1
9125,137,Phase 2
9126,86,Phase 2
9127,185,Phase 1
9128,157,Phase 3
9129,143,Phase 1
9130,79,Phase 2
9131,115,Phase 3
9132,20,Phase 3
9133,104,Phase 3
9134,138,Phase 2
9135,97,Phase 3
9136,90,Phase 3
9137,26,Phase 1
9138,7,Phase 2
9139,60,Phase 3
9140,46,Phase 1
9141,36,Phase 2
9142,147,Phase 2
9143,23,Phase 2
9144,75,Phase 2
9145,41,Phase 2
9146,164,Phase 1
9147,170,Phase 2
9148,39,Phase 2
9149,7,Phase 1
9150,173,Phase 3
9151,194,Phase 2
9152,85,Phase 3
9153,10,Phase 2
9154,2,Phase 3
9155,45,Phase 1
9156,150,Phase 2
9157,191,Phase 1
9158,174,Phase 2
9159,10,Phase 1
9160,54,Phase 2
9161,121,Phase 1
9162,129,Phase 2
9163,40,Phase 1
9164,196,Phase 2
9165,45,Phase 2
9166,162,Phase 2
9167,110,Phase 1
9168,13,Phase 1
9169,105,Phase 3
9170,96,Phase 3
9171,198,Phase 1
9172,158,Phase 1
9173,150,Phase 2
9174,54,Phase 3
9175,197,Phase 1
9176,163,Phase 3
9177,194,Phase 3
9178,122,Phase 2
9179,20,Phase 2
9180,36,Phase 3
9181,11,Phase 2
9182,141,Phase 2
9183,58,Phase 2
9184,84,Phase 2
9185,90,Phase 3
9186,16,Phase 2
9187,1,Phase 3
9188,98,Phase 1
9189,7,Phase 2
9190,155,Phase 1
9191,122,Phase 3
9192,83,Phase 3
9193,14,Phase 3
9194,3,Phase 1
9195,117,Phase 2
9196,9,Phase 1
9197,78,Phase 2
9198,4,Phase 2
9199,138,Phase 3
9200,182,Phase 3
9201,192,Phase 1
9202,63,Phase 3
9203,159,Phase 2
9204,137,Phase 1
9205,82,Phase 2
9206,16,Phase 3
9207,163,Phase 2
9208,34,Phase 3
9209,142,Phase 1
9210,32,Phase 1
9211,15,Phase 2
9212,13,Phase 1
9213,187,Phase 1
9214,171,Phase 3
9215,180,Phase 1
9216,64,Phase 1
9217,65,Phase 1
9218,126,Phase 1
9219,193,Phase 2
9220,4,Phase 3
9221,82,Phase 3
9222,51,Phase 2
9223,200,Phase 1
9224,82,Phase 3
9225,18,Phase 3
9226,46,Phase 2
9227,17,Phase 2
9228,24,Phase 2
9229,139,Phase 3
9230,131,Phase 2
9231,197,Phase 3
9232,150,Phase 3
9233,112,Phase 1
9234,156,Phase 1
9235,185,Phase 3
9236,129,Phase 2
9237,101,Phase 3
9238,68,Phase 3
9239,47,Phase 2
9240,148,Phase 1
9241,134,Phase 3
9242,111,Phase 3
9243,152,Phase 1
9244,46,Phase 1
9245,125,Phase 2
9246,198,Phase 1
9247,100,Phase 2
9248,121,Phase 1
9249,122,Phase 3
9250,151,Phase 2
9251,51,Phase 3
9252,156,Phase 2
9253,74,Phase 3
9254,29,Phase 2
9255,143,Phase 3
9256,195,Phase 2
9257,118,Phase 3
9258,134,Phase 3
9259,129,Phase 1
9260,72,Phase 1
9261,195,Phase 1
9262,111,Phase 1
9263,140,Phase 1
9264,86,Phase 1
9265,12,Phase 1
9266,181,Phase 3
9267,143,Phase 3
9268,85,Phase 3
9269,56,Phase 1
9270,84,Phase 3
9271,183,Phase 1
9272,194,Phase 1
9273,142,Phase 3
9274,103,Phase 2
9275,48,Phase 1
9276,179,Phase 2
9277,188,Phase 1
9278,65,Phase 1
9279,61,Phase 1
9280,33,Phase 3
9281,29,Phase 2
9282,185,Phase 1
9283,159,Phase 2
9284,26,Phase 3
9285,81,Phase 1
9286,10,Phase 2
9287,48,Phase 1
9288,111,Phase 1
9289,137,Phase 3
9290,52,Phase 2
9291,32,Phase 2
9292,84,Phase 3
9293,102,Phase 3
9294,112,Phase 2
9295,133,Phase 1
9296,33,Phase 1
9297,127,Phase 2
9298,119,Phase 1
9299,140,Phase 2
9300,75,Phase 1
9301,120,Phase 2
9302,181,Phase 1
9303,7,Phase 2
9304,94,Phase 1
9305,81,Phase 2
9306,44,Phase 1
9307,171,Phase 1
9308,92,Phase 2
9309,126,Phase 3
9310,57,Phase 3
9311,188,Phase 1
9312,72,Phase 2
9313,71,Phase 1
9314,12,Phase 2
9315,12,Phase 3
9316,42,Phase 3
9317,158,Phase 1
9318,129,Phase 3
9319,14,Phase 3
9320,191,Phase 2
9321,118,Phase 3
9322,9,Phase 1
9323,104,Phase 3
9324,76,Phase 2
9325,52,Phase 1
9326,65,Phase 1
9327,93,Phase 1
9328,108,Phase 1
9329,141,Phase 3
9330,171,Phase 3
9331,9,Phase 2
9332,172,Phase 2
9333,93,Phase 3
9334,81,Phase 2
9335,149,Phase 3
9336,146,Phase 2
9337,161,Phase 3
9338,65,Phase 2
9339,165,Phase 3
9340,81,Phase 2
9341,195,Phase 1
9342,21,Phase 1
9343,57,Phase 1
9344,138,Phase 1
9345,53,Phase 3
9346,74,Phase 1
9347,16,Phase 2
9348,163,Phase 3
9349,129,Phase 1
9350,125,Phase 3
9351,2,Phase 3
9352,52,Phase 2
9353,29,Phase 1
9354,139,Phase 2
9355,146,Phase 3
9356,165,Phase 2
9357,64,Phase 2
9358,105,Phase 2
9359,145,Phase 1
9360,15,Phase 3
9361,93,Phase 1
9362,143,Phase 1
9363,176,Phase 2
9364,79,Phase 3
9365,115,Phase 1
9366,165,Phase 3
9367,24,Phase 1
9368,117,Phase 1
9369,141,Phase 2
9370,22,Phase 1
9371,28,Phase 1
9372,180,Phase 2
9373,85,Phase 1
9374,41,Phase 3
9375,13,Phase 3
9376,27,Phase 3
9377,19,Phase 3
9378,96,Phase 2
9379,137,Phase 2
9380,54,Phase 1
9381,60,Phase 1
9382,14,Phase 3
9383,113,Phase 1
9384,107,Phase 3
9385,115,Phase 3
9386,74,Phase 3
9387,69,Phase 1
9388,147,Phase 3
9389,9,Phase 2
9390,183,Phase 3
9391,148,Phase 3
9392,99,Phase 3
9393,187,Phase 1
9394,69,Phase 1
9395,180,Phase 3
9396,138,Phase 3
9397,159,Phase 3
9398,65,Phase 1
9399,69,Phase 3
9400,88,Phase 3
9401,161,Phase 2
9402,82,Phase 3
9403,81,Phase 2
9404,19,Phase 3
9405,113,Phase 3
9406,3,Phase 3
9407,109,Phase 3
9408,102,Phase 3
9409,103,Phase 1
9410,74,Phase 2
9411,52,Phase 3
9412,154,Phase 2
9413,13,Phase 1
9414,74,Phase 2
9415,148,Phase 2
9416,101,Phase 1
9417,49,Phase 1
9418,23,Phase 2
9419,68,Phase 1
9420,12,Phase 1
9421,3,Phase 1
9422,168,Phase 2
9423,138,Phase 2
9424,14,Phase 1
9425,89,Phase 2
9426,80,Phase 2
9427,61,Phase 2
9428,150,Phase 2
9429,114,Phase 1
9430,29,Phase 2
9431,182,Phase 2
9432,196,Phase 1
9433,117,Phase 2
9434,137,Phase 3
9435,74,Phase 2
9436,192,Phase 3
9437,194,Phase 2
9438,84,Phase 1
9439,37,Phase 1
9440,87,Phase 1
9441,41,Phase 1
9442,49,Phase 2
9443,46,Phase 1
9444,126,Phase 3
9445,79,Phase 2
9446,44,Phase 3
9447,161,Phase 2
9448,39,Phase 1
9449,73,Phase 2
9450,63,Phase 2
9451,194,Phase 1
9452,125,Phase 1
9453,177,Phase 2
9454,103,Phase 3
9455,142,Phase 1
9456,151,Phase 3
9457,9,Phase 2
9458,98,Phase 1
9459,111,Phase 2
9460,51,Phase 3
9461,112,Phase 2
9462,90,Phase 1
9463,57,Phase 2
9464,140,Phase 2
9465,181,Phase 2
9466,97,Phase 3
9467,54,Phase 1
9468,30,Phase 3
9469,98,Phase 1
9470,181,Phase 3
9471,158,Phase 1
9472,13,Phase 1
9473,144,Phase 3
9474,32,Phase 2
9475,37,Phase 1
9476,101,Phase 1
9477,192,Phase 1
9478,63,Phase 3
9479,59,Phase 1
9480,117,Phase 2
9481,10,Phase 2
9482,34,Phase 2
9483,167,Phase 2
9484,119,Phase 2
9485,168,Phase 2
9486,47,Phase 1
9487,64,Phase 2
9488,127,Phase 1
9489,160,Phase 1
9490,157,Phase 2
9491,30,Phase 1
9492,127,Phase 1
9493,191,Phase 1
9494,171,Phase 3
9495,153,Phase 3
9496,132,Phase 1
9497,14,Phase 2
9498,88,Phase 2
9499,21,Phase 3
9500,108,Phase 3
9501,11,Phase 2
9502,1,Phase 1
9503,90,Phase 2
9504,41,Phase 3
9505,72,Phase 2
9506,40,Phase 1
9507,84,Phase 3
9508,196,Phase 1
9509,194,Phase 3
9510,128,Phase 3
9511,82,Phase 1
9512,178,Phase 1
9513,81,Phase 2
9514,43,Phase 2
9515,101,Phase 3
9516,64,Phase 1
9517,166,Phase 1
9518,39,Phase 3
9519,62,Phase 3
9520,140,Phase 3
9521,54,Phase 3
9522,7,Phase 3
9523,119,Phase 3
9524,151,Phase 3
9525,54,Phase 1
9526,36,Phase 3
9527,138,Phase 3
9528,5,Phase 3
9529,165,Phase 2
9530,192,Phase 3
9531,42,Phase 3
9532,69,Phase 2
9533,45,Phase 2
9534,46,Phase 2
9535,34,Phase 1
9536,104,Phase 2
9537,95,Phase 1
9538,61,Phase 3
9539,60,Phase 2
9540,43,Phase 2
9541,146,Phase 2
9542,101,Phase 1
9543,166,Phase 2
9544,51,Phase 2
9545,52,Phase 3
9546,45,Phase 2
9547,83,Phase 2
9548,130,Phase 3
9549,74,Phase 2
9550,110,Phase 2
9551,33,Phase 2
9552,72,Phase 1
9553,128,Phase 3
9554,158,Phase 1
9555,136,Phase 2
9556,175,Phase 2
9557,102,Phase 2
9558,62,Phase 3
9559,28,Phase 3
9560,138,Phase 1
9561,181,Phase 3
9562,17,Phase 3
9563,76,Phase 2
9564,142,Phase 1
9565,10,Phase 1
9566,24,Phase 3
9567,39,Phase 1
9568,190,Phase 3
9569,50,Phase 3
9570,122,Phase 2
9571,46,Phase 2
9572,100,Phase 2
9573,91,Phase 2
9574,123,Phase 1
9575,6,Phase 2
9576,151,Phase 2
9577,155,Phase 1
9578,118,Phase 1
9579,116,Phase 3
9580,64,Phase 1
9581,160,Phase 3
9582,159,Phase 1
9583,156,Phase 3
9584,191,Phase 1
9585,177,Phase 2
9586,136,Phase 2
9587,59,Phase 1
9588,33,Phase 1
9589,56,Phase 2
9590,160,Phase 3
9591,199,Phase 2
9592,145,Phase 2
9593,90,Phase 3
9594,191,Phase 3
9595,160,Phase 2
9596,54,Phase 1
9597,169,Phase 1
9598,122,Phase 2
9599,172,Phase 1
9600,30,Phase 3
9601,10,Phase 2
9602,56,Phase 3
9603,102,Phase 1
9604,160,Phase 2
9605,195,Phase 3
9606,130,Phase 3
9607,199,Phase 3
9608,198,Phase 3
9609,100,Phase 3
9610,25,Phase 1
9611,129,Phase 1
9612,48,Phase 1
9613,56,Phase 2
9614,21,Phase 2
9615,15,Phase 3
9616,6,Phase 1
9617,64,Phase 1
9618,104,Phase 3
9619,144,Phase 2
9620,166,Phase 2
9621,74,Phase 1
9622,179,Phase 3
9623,63,Phase 1
9624,152,Phase 1
9625,147,Phase 1
9626,4,Phase 2
9627,144,Phase 2
9628,154,Phase 3
9629,128,Phase 2
9630,72,Phase 1
9631,146,Phase 2
9632,156,Phase 1
9633,184,Phase 1
9634,96,Phase 3
9635,92,Phase 1
9636,147,Phase 3
9637,119,Phase 1
9638,122,Phase 2
9639,58,Phase 2
9640,168,Phase 1
9641,138,Phase 1
9642,35,Phase 2
9643,10,Phase 1
9644,65,Phase 3
9645,52,Phase 2
9646,92,Phase 2
9647,21,Phase 1
9648,100,Phase 1
9649,86,Phase 1
9650,141,Phase 1
9651,108,Phase 1
9652,2,Phase 1
9653,169,Phase 2
9654,56,Phase 2
9655,53,Phase 3
9656,11,Phase 3
9657,87,Phase 3
9658,148,Phase 1
9659,159,Phase 1
9660,65,Phase 1
9661,130,Phase 2
9662,6,Phase 1
9663,155,Phase 3
9664,144,Phase 1
9665,101,Phase 3
9666,69,Phase 2
9667,84,Phase 3
9668,89,Phase 2
9669,186,Phase 3
9670,58,Phase 3
9671,191,Phase 1
9672,54,Phase 3
9673,110,Phase 1
9674,44,Phase 3
9675,113,Phase 2
9676,117,Phase 2
9677,134,Phase 3
9678,154,Phase 1
9679,90,Phase 3
9680,111,Phase 3
9681,66,Phase 1
9682,88,Phase 2
9683,90,Phase 3
9684,67,Phase 1
9685,104,Phase 2
9686,156,Phase 1
9687,188,Phase 2
9688,61,Phase 1
9689,102,Phase 1
9690,108,Phase 1
9691,138,Phase 3
9692,110,Phase 1
9693,198,Phase 1
9694,191,Phase 2
9695,161,Phase 1
9696,186,Phase 2
9697,192,Phase 2
9698,32,Phase 2
9699,60,Phase 2
9700,192,Phase 1
9701,194,Phase 2
9702,138,Phase 3
9703,12,Phase 1
9704,200,Phase 2
9705,179,Phase 2
9706,110,Phase 2
9707,141,Phase 1
9708,156,Phase 3
9709,1,Phase 2
9710,45,Phase 3
9711,170,Phase 3
9712,190,Phase 3
9713,196,Phase 2
9714,169,Phase 1
9715,134,Phase 3
9716,169,Phase 1
9717,53,Phase 3
9718,183,Phase 3
9719,137,Phase 2
9720,51,Phase 3
9721,101,Phase 2
9722,106,Phase 3
9723,134,Phase 3
9724,160,Phase 2
9725,74,Phase 3
9726,196,Phase 2
9727,51,Phase 3
9728,195,Phase 3
9729,52,Phase 1
9730,195,Phase 2
9731,57,Phase 3
9732,53,Phase 1
9733,68,Phase 2
9734,155,Phase 2
9735,149,Phase 3
9736,81,Phase 3
9737,181,Phase 2
9738,127,Phase 3
9739,130,Phase 1
9740,23,Phase 3
9741,193,Phase 1
9742,178,Phase 3
9743,139,Phase 1
9744,172,Phase 3
9745,195,Phase 1
9746,60,Phase 3
9747,125,Phase 3
9748,72,Phase 3
9749,178,Phase 2
9750,111,Phase 2
9751,102,Phase 1
9752,134,Phase 2
9753,52,Phase 1
9754,185,Phase 1
9755,7,Phase 1
9756,193,Phase 2
9757,73,Phase 1
9758,102,Phase 3
9759,162,Phase 3
9760,38,Phase 3
9761,35,Phase 3
9762,132,Phase 2
9763,99,Phase 2
9764,127,Phase 2
9765,130,Phase 3
9766,121,Phase 2
9767,48,Phase 2
9768,19,Phase 2
9769,94,Phase 3
9770,126,Phase 3
9771,143,Phase 1
9772,4,Phase 1
9773,18,Phase 1
